Rep,Quadrat Edge Length,Sampling Method,True Mussel Density,Total Mussels,Total Rare Mussels,Total Medium Mussels,Total Common Mussels,Spatial Distribution,Number of clumps,Poisson mean,Matern Clump Placement,Variance to Mean Ratio,SRS Num Quadrats,Number Transects,Number Quadrats Per Transect,ACS Num Quadrats,ACS Max Clusters,Timed Search variable Search mode,Timed Search max PH,Timed Search detect reduction,Total Quadrats Sampled,Total Mussels in Quadrats,Rare Mussels in Quadrats,Medium Rare Mussels in Quadrats,Common Mussels in Quadrats,Total Mussels Detected,Rare Mussels Detected,Medium Mussels Detected,Common Mussels Detected,Person Hours Searched,Estimated Density,Mussels Per Person Hour,HH metric,HH Variance,
23,0.5,timed-search,0.1,50,3,6,41,1,1,1,random,5,6,Randomly placed,0.974999999999984,1999,0,5,10,2000,true,4.5,0,400,9,0,1,8,9,0,1,8,4.507499999999978,535,1,1.6666666666666667,5,3,1,0,NA,1.9966722129783792,0,0,
24,0.5,timed-search,0.1,50,9,7,34,1,1,1,random,5,6,Randomly placed,0.9749999999999831,1999,0,5,10,2000,true,4.5,0,397,12,3,1,8,12,3,1,8,4.506249999999994,536,1,1.75,8,1,3,0,NA,2.662968099861307,0,0,
29,0.5,timed-search,0.1,50,3,6,41,1,1,1,random,5,6,Randomly placed,1.014999999999982,1999,0,5,10,2000,true,4.5,0,409,7,0,1,6,7,0,1,6,4.503124999999972,533,1,1.5714285714285714,3,3,1,0,NA,1.5544760582928618,0,0,
26,0.5,timed-search,0.1,50,4,9,37,1,1,1,random,5,6,Randomly placed,1.0549999999999822,1999,0,5,10,2000,true,4.5,0,411,9,1,1,7,9,1,1,7,4.513124999999983,535,1,1.2222222222222223,3,2,4,0,NA,1.994183631076036,0,0,
30,0.5,timed-search,0.1,50,4,7,39,1,1,1,random,5,6,Randomly placed,1.0149999999999837,1999,0,5,10,2000,true,4.5,0,434,8,0,1,7,8,0,1,7,4.511249999999973,534,1,1.125,4,3,1,0,NA,1.7733444167359487,0,0,
32,0.5,timed-search,0.1,50,6,4,40,1,1,1,random,5,6,Randomly placed,0.9749999999999825,1999,0,5,10,2000,true,4.5,0,432,10,0,0,10,10,0,0,10,4.509374999999968,534,1,1.1,6,2,2,0,NA,2.217602217602233,0,0,
33,0.5,timed-search,0.1,50,6,11,33,1,1,1,random,5,6,Randomly placed,0.9749999999999829,1999,0,5,10,2000,true,4.5,0,380,11,2,1,8,11,2,1,8,4.514999999999971,536,1,1.4545454545454546,6,3,2,0,NA,2.43632336655594,0,0,
34,0.5,timed-search,0.1,50,8,5,37,1,1,1,random,5,6,Randomly placed,1.0149999999999815,1999,0,5,10,2000,true,4.5,0,417,11,2,0,9,11,2,0,9,4.500624999999976,535,1,1.5454545454545454,6,4,1,0,NA,2.4441049854187047,0,0,
36,0.5,timed-search,0.1,50,7,11,32,1,1,1,random,5,6,Randomly placed,0.9749999999999814,1999,0,5,10,2000,true,4.5,0,450,11,0,2,9,11,0,2,9,4.5043749999999765,535,1,1.0909090909090908,4,5,2,0,NA,2.4420702095185365,0,0,
31,0.5,timed-search,0.1,50,4,13,33,1,1,1,random,5,6,Randomly placed,1.0549999999999817,1999,0,5,10,2000,true,4.5,0,423,11,1,5,5,11,1,5,5,4.518749999999971,535,1,1.3636363636363635,4,3,4,0,NA,2.4343015214384662,0,0,
35,0.5,timed-search,0.1,50,6,7,37,1,1,1,random,5,6,Randomly placed,1.0549999999999808,1999,0,5,10,2000,true,4.5,0,410,11,0,2,9,11,0,2,9,4.504374999999978,534,1,1.8181818181818181,6,1,4,0,NA,2.4420702095185356,0,0,
38,0.5,timed-search,0.1,50,6,9,35,1,1,1,random,5,6,Randomly placed,0.9749999999999862,1999,0,5,10,2000,true,4.5,0,373,10,2,1,7,10,2,1,7,4.513125000000001,538,1,2,4,3,3,0,NA,2.2157595900844753,0,0,
37,0.5,timed-search,0.1,50,4,14,32,1,1,1,random,5,6,Randomly placed,0.9749999999999834,1999,0,5,10,2000,true,4.5,0,425,13,2,7,4,13,2,7,4,4.503124999999988,535,1,1.1538461538461537,6,5,2,0,NA,2.8868841082581618,0,0,
44,0.5,timed-search,0.1,50,6,5,39,1,1,1,random,5,6,Randomly placed,1.0549999999999788,1999,0,5,10,2000,true,4.5,0,386,15,2,0,13,15,2,0,13,4.514374999999985,537,1,1.3333333333333333,5,1,9,0,NA,3.322719091790126,0,0,
41,0.5,timed-search,0.1,50,1,9,40,1,1,1,random,5,6,Randomly placed,1.0149999999999848,1999,0,5,10,2000,true,4.5,0,442,9,0,2,7,9,0,2,7,4.512499999999982,534,1,1.3333333333333333,3,3,3,0,NA,1.9944598337950217,0,0,
40,0.5,timed-search,0.1,50,6,6,38,1,1,1,random,5,6,Randomly placed,1.0149999999999848,1999,0,5,10,2000,true,4.5,0,392,7,2,0,5,7,2,0,5,4.501874999999997,534,1,1.4285714285714286,2,3,2,0,NA,1.554907677356658,0,0,
48,0.5,timed-search,0.1,50,2,8,40,1,1,1,random,5,6,Randomly placed,0.9749999999999812,1999,0,5,10,2000,true,4.5,0,401,14,0,2,12,14,0,2,12,4.513124999999984,536,1,1.5,3,4,7,0,NA,3.1020634261182773,0,0,
46,0.5,timed-search,0.1,50,5,5,40,1,1,1,random,5,6,Randomly placed,0.9749999999999815,1999,0,5,10,2000,true,4.5,0,439,8,1,0,7,8,1,0,7,4.521874999999985,536,1,1.125,2,6,0,0,NA,1.7691776088458937,0,0,
53,0.5,timed-search,0.1,50,9,8,33,1,1,1,random,5,6,Randomly placed,0.9749999999999848,1999,0,5,10,2000,true,4.5,0,405,10,3,3,4,10,3,3,4,4.506874999999985,534,1,1.8,3,2,5,0,NA,2.2188323394813554,0,0,
52,0.5,timed-search,0.1,50,5,10,35,1,1,1,random,5,6,Randomly placed,0.9749999999999823,1999,0,5,10,2000,true,4.5,0,425,7,0,2,5,7,0,2,5,4.515624999999983,535,1,1.4285714285714286,2,3,2,0,NA,1.5501730103806286,0,0,
54,0.5,timed-search,0.1,50,4,6,40,1,1,1,random,5,6,Randomly placed,0.9749999999999823,1999,0,5,10,2000,true,4.5,0,402,9,1,1,7,9,1,1,7,4.506249999999977,535,1,1.4444444444444444,4,3,2,0,NA,1.9972260748959878,0,0,
57,0.5,timed-search,0.1,50,8,4,38,1,1,1,random,5,6,Randomly placed,0.9749999999999814,1999,0,5,10,2000,true,4.5,0,376,10,1,1,8,10,1,1,8,4.514999999999989,538,1,1.5,3,5,2,0,NA,2.214839424141755,0,0,
59,0.5,timed-search,0.1,50,5,12,33,1,1,1,random,5,6,Randomly placed,0.9749999999999845,1999,0,5,10,2000,true,4.5,0,452,12,2,2,8,12,2,2,8,4.519374999999976,535,1,1.0833333333333333,2,3,7,0,NA,2.6552344074125434,0,0,
47,0.5,timed-search,0.1,50,5,6,39,1,1,1,random,5,6,Randomly placed,1.0149999999999841,1999,0,5,10,2000,true,4.5,0,401,12,2,0,10,12,2,0,10,4.518124999999977,537,1,1.25,6,3,3,0,NA,2.6559690136948535,0,0,
55,0.5,timed-search,0.1,50,3,9,38,1,1,1,random,5,6,Randomly placed,0.974999999999984,1999,0,5,10,2000,true,4.5,0,411,12,0,1,11,12,0,1,11,4.50437499999995,532,1,1.1666666666666667,2,4,6,0,NA,2.6640765922020555,0,0,
56,0.5,timed-search,0.1,50,5,3,42,1,1,1,random,5,6,Randomly placed,0.974999999999982,1999,0,5,10,2000,true,4.5,0,423,7,1,1,5,7,1,1,5,4.516249999999989,535,1,1.2857142857142858,2,2,3,0,NA,1.5499584832549167,0,0,
58,0.5,timed-search,0.1,50,2,10,38,1,1,1,random,5,6,Randomly placed,1.0149999999999826,1999,0,5,10,2000,true,4.5,0,416,8,0,1,7,8,0,1,7,4.511249999999988,536,1,1.25,4,2,2,0,NA,1.7733444167359427,0,0,
39,0.5,timed-search,0.1,50,6,12,32,1,1,1,random,5,6,Randomly placed,0.9749999999999814,1999,0,5,10,2000,true,4.5,0,431,11,3,3,5,11,3,3,5,4.5168749999999855,536,1,1.3636363636363635,3,2,6,0,NA,2.435312024353128,0,0,
60,0.5,timed-search,0.1,50,5,9,36,1,1,1,random,5,6,Randomly placed,1.0149999999999826,1999,0,5,10,2000,true,4.5,0,391,9,1,2,6,9,1,2,6,4.500624999999987,536,1,1.4444444444444444,3,3,3,0,NA,1.9997222607971172,0,0,
49,0.5,timed-search,0.1,50,2,8,40,1,1,1,random,5,6,Randomly placed,1.0149999999999826,1999,0,5,10,2000,true,4.5,0,421,10,0,0,10,10,0,0,10,4.510624999999961,534,1,1.4,3,3,4,0,NA,2.216987668006116,0,0,
61,0.5,timed-search,0.1,50,4,7,39,1,1,1,random,5,6,Randomly placed,1.014999999999984,1999,0,5,10,2000,true,4.5,0,444,15,2,2,11,15,2,2,11,4.509999999999989,537,1,1.2666666666666666,6,1,8,0,NA,3.3259423503326024,0,0,
62,0.5,timed-search,0.1,50,4,4,42,1,1,1,random,5,6,Randomly placed,0.9749999999999831,1999,0,5,10,2000,true,4.5,0,404,13,1,0,12,13,1,0,12,4.501874999999973,535,1,1.5384615384615385,6,2,5,0,NA,2.887685686519523,0,0,
42,0.5,timed-search,0.1,50,3,8,39,1,1,1,random,5,6,Randomly placed,1.0149999999999821,1999,0,5,10,2000,true,4.5,0,451,6,0,1,5,6,0,1,5,4.506249999999974,534,1,1.3333333333333333,1,3,2,0,NA,1.3314840499306595,0,0,
50,0.5,timed-search,0.1,50,4,7,39,1,1,1,random,5,6,Randomly placed,0.9749999999999843,1999,0,5,10,2000,true,4.5,0,409,16,1,1,14,16,1,1,14,4.503124999999971,535,1,1.4375,6,3,7,0,NA,3.5530881332408275,0,0,
43,0.5,timed-search,0.1,50,3,8,39,1,1,1,random,5,6,Randomly placed,0.9749999999999823,1999,0,5,10,2000,true,4.5,0,423,9,1,0,8,9,1,0,8,4.5093749999999915,537,1,1.2222222222222223,2,6,1,0,NA,1.9958419958419995,0,0,
64,0.5,timed-search,0.1,50,5,7,38,1,1,1,random,5,6,Randomly placed,1.014999999999981,1999,0,5,10,2000,true,4.5,0,413,10,1,2,7,10,1,2,7,4.5068749999999635,533,1,1.9,2,6,2,0,NA,2.218832339481366,0,0,
66,0.5,timed-search,0.1,50,2,6,42,1,1,1,random,5,6,Randomly placed,0.9749999999999803,1999,0,5,10,2000,true,4.5,0,404,11,1,1,9,11,1,1,9,4.501249999999996,536,1,1.2727272727272727,2,5,4,0,NA,2.4437656206609297,0,0,
63,0.5,timed-search,0.1,50,8,5,37,1,1,1,random,5,6,Randomly placed,0.9749999999999815,1999,0,5,10,2000,true,4.5,0,396,5,1,0,4,5,1,0,4,4.519999999999959,533,1,1.4,1,2,2,0,NA,1.1061946902654969,0,0,
65,0.5,timed-search,0.1,50,3,8,39,1,1,1,random,5,6,Randomly placed,0.9749999999999829,1999,0,5,10,2000,true,4.5,0,408,14,1,3,10,14,1,3,10,4.510624999999987,537,1,1.4285714285714286,6,5,3,0,NA,3.1037827352085445,0,0,
45,0.5,timed-search,0.1,50,3,9,38,1,1,1,random,5,6,Randomly placed,1.0149999999999848,1999,0,5,10,2000,true,4.5,0,411,14,1,4,9,14,1,4,9,4.506249999999981,534,1,1.2857142857142858,2,6,6,0,NA,3.1067961165048676,0,0,
68,0.5,timed-search,0.1,50,7,9,34,1,1,1,random,5,6,Randomly placed,1.0149999999999832,1999,0,5,10,2000,true,4.5,0,413,13,3,0,10,13,3,0,10,4.522499999999989,538,1,1.0769230769230769,4,4,5,0,NA,2.874516307352135,0,0,
72,0.5,timed-search,0.1,50,9,4,37,1,1,1,random,5,6,Randomly placed,1.0149999999999815,1999,0,5,10,2000,true,4.5,0,424,11,3,0,8,11,3,0,8,4.509999999999987,537,1,1.3636363636363635,4,3,4,0,NA,2.4390243902439095,0,0,
67,0.5,timed-search,0.1,50,2,4,44,1,1,1,random,5,6,Randomly placed,1.0549999999999828,1999,0,5,10,2000,true,4.5,0,409,9,0,2,7,9,0,2,7,4.51562499999997,536,1,1.3333333333333333,1,5,3,0,NA,1.9930795847751,0,0,
69,0.5,timed-search,0.1,50,3,11,36,1,1,1,random,5,6,Randomly placed,0.9749999999999825,1999,0,5,10,2000,true,4.5,0,424,10,0,2,8,10,0,2,8,4.51937499999998,536,1,1.3,0,6,4,0,NA,2.212695339510451,0,0,
78,0.5,timed-search,0.1,50,5,6,39,1,1,1,random,5,6,Randomly placed,0.9749999999999834,1999,0,5,10,2000,true,4.5,0,407,12,1,2,9,12,1,2,9,4.50874999999997,535,1,1.4166666666666667,4,5,3,0,NA,2.661491544219591,0,0,
73,0.5,timed-search,0.1,50,6,10,34,1,1,1,random,5,6,Randomly placed,1.0149999999999841,1999,0,5,10,2000,true,4.5,0,418,10,2,1,7,10,2,1,7,4.507499999999988,534,1,1.4,1,5,4,0,NA,2.218524681087083,0,0,
74,0.5,timed-search,0.1,50,4,8,38,1,1,1,random,5,6,Randomly placed,0.9749999999999832,1999,0,5,10,2000,true,4.5,0,391,7,1,1,5,7,1,1,5,4.520624999999983,537,1,1.7142857142857142,2,2,3,0,NA,1.548458454306656,0,0,
80,0.5,timed-search,0.1,50,6,7,37,1,1,1,random,5,6,Randomly placed,0.9749999999999838,1999,0,5,10,2000,true,4.5,0,389,10,1,1,8,10,1,1,8,4.5231249999999745,536,1,1.6,4,3,3,0,NA,2.210860853945017,0,0,
79,0.5,timed-search,0.1,50,5,8,37,1,1,1,random,5,6,Randomly placed,1.014999999999984,1999,0,5,10,2000,true,4.5,0,414,14,3,2,9,14,3,2,9,4.503749999999989,534,1,1.2857142857142858,2,3,9,0,NA,3.1085206772134413,0,0,
75,0.5,timed-search,0.1,50,10,7,33,1,1,1,random,5,6,Randomly placed,1.0149999999999855,1999,0,5,10,2000,true,4.5,0,384,9,2,2,5,9,2,2,5,4.501249999999997,535,1,2,3,2,4,0,NA,1.9994445987225784,0,0,
83,0.5,timed-search,0.1,50,1,6,43,1,1,1,random,5,6,Randomly placed,0.9749999999999831,1999,0,5,10,2000,true,4.5,0,413,12,0,3,9,12,0,3,9,4.514374999999984,537,1,1.3333333333333333,1,6,5,0,NA,2.6581752734321014,0,0,
85,0.5,timed-search,0.1,50,5,9,36,1,1,1,random,5,6,Randomly placed,1.0149999999999815,1999,0,5,10,2000,true,4.5,0,408,9,2,2,5,9,2,2,5,4.509999999999957,533,1,1.2222222222222223,1,5,3,0,NA,1.9955654101995755,0,0,
81,0.5,timed-search,0.1,50,6,7,37,1,1,1,random,5,6,Randomly placed,1.014999999999983,1999,0,5,10,2000,true,4.5,0,387,5,0,1,4,5,0,1,4,4.506874999999982,534,1,1.4,3,1,1,0,NA,1.1094161697406784,0,0,
84,0.5,timed-search,0.1,50,5,10,35,1,1,1,random,5,6,Randomly placed,1.0149999999999837,1999,0,5,10,2000,true,4.5,0,420,6,0,1,5,6,0,1,5,4.501874999999973,532,1,1.1666666666666667,3,2,1,0,NA,1.3327780091628567,0,0,
86,0.5,timed-search,0.1,50,10,8,32,1,1,1,random,5,6,Randomly placed,0.9749999999999832,1999,0,5,10,2000,true,4.5,0,408,8,0,2,6,8,0,2,6,4.51937499999999,537,1,1.25,1,4,3,0,NA,1.7701562716083568,0,0,
87,0.5,timed-search,0.1,50,4,10,36,1,1,1,random,5,6,Randomly placed,1.0549999999999833,1999,0,5,10,2000,true,4.5,0,396,12,2,1,9,12,2,1,9,4.50499999999999,536,1,1.25,4,5,3,0,NA,2.6637069922308605,0,0,
89,0.5,timed-search,0.1,50,5,9,36,1,1,1,random,5,6,Randomly placed,0.9749999999999811,1999,0,5,10,2000,true,4.5,0,386,12,1,3,8,12,1,3,8,4.509374999999993,537,1,1.4166666666666667,7,4,1,0,NA,2.6611226611226653,0,0,
90,0.5,timed-search,0.1,50,5,5,40,1,1,1,random,5,6,Randomly placed,1.0149999999999855,1999,0,5,10,2000,true,4.5,0,421,11,1,1,9,11,1,1,9,4.508124999999977,535,1,1.1818181818181819,0,4,7,0,NA,2.4400388187994024,0,0,
93,0.5,timed-search,0.1,50,3,5,42,1,1,1,random,5,6,Randomly placed,1.0149999999999837,1999,0,5,10,2000,true,4.5,0,459,6,0,0,6,6,0,0,6,4.523749999999989,535,1,1.3333333333333333,2,0,4,0,NA,1.3263332412268614,0,0,
82,0.5,timed-search,0.1,50,6,10,34,1,1,1,random,5,6,Randomly placed,1.0549999999999864,1999,0,5,10,2000,true,4.5,0,397,16,1,3,12,16,1,3,12,4.514374999999986,537,1,1.5,6,6,4,0,NA,3.544233697909467,0,0,
91,0.5,timed-search,0.1,50,5,5,40,1,1,1,random,5,6,Randomly placed,1.0149999999999817,1999,0,5,10,2000,true,4.5,0,392,12,1,4,7,12,1,4,7,4.52124999999999,538,1,1.25,6,3,3,0,NA,2.654133259607415,0,0,
70,0.5,timed-search,0.1,50,4,4,42,1,1,1,random,5,6,Randomly placed,0.9749999999999804,1999,0,5,10,2000,true,4.5,0,364,11,1,0,10,11,1,0,10,4.51687499999999,538,1,1.3636363636363635,3,4,4,0,NA,2.4353120243531254,0,0,
94,0.5,timed-search,0.1,50,8,4,38,1,1,1,random,5,6,Randomly placed,1.0149999999999841,1999,0,5,10,2000,true,4.5,0,411,6,1,0,5,6,1,0,5,4.509374999999987,535,1,1.6666666666666667,2,3,1,0,NA,1.3305613305613344,0,0,
95,0.5,timed-search,0.1,50,2,7,41,1,1,1,random,5,6,Randomly placed,0.9749999999999817,1999,0,5,10,2000,true,4.5,0,398,17,1,2,14,17,1,2,14,4.512499999999993,537,1,1.3529411764705883,7,3,7,0,NA,3.7673130193905875,0,0,
97,0.5,timed-search,0.1,50,3,9,38,1,1,1,random,5,6,Randomly placed,1.014999999999982,1999,0,5,10,2000,true,4.5,0,433,9,2,2,5,9,2,2,5,4.511874999999965,533,1,1.2222222222222223,7,0,2,0,NA,1.9947361130350618,0,0,
88,0.5,timed-search,0.1,50,5,10,35,1,1,1,random,5,6,Randomly placed,1.0949999999999833,1999,0,5,10,2000,true,4.5,0,398,14,1,5,8,14,1,5,8,4.524374999999957,535,1,1.5714285714285714,2,3,9,0,NA,3.0943500483492485,0,0,
96,0.5,timed-search,0.1,50,7,8,35,1,1,1,random,5,6,Randomly placed,1.0149999999999817,1999,0,5,10,2000,true,4.5,0,403,10,2,0,8,10,2,0,8,4.507499999999967,534,1,1.2,2,5,3,0,NA,2.2185246810870933,0,0,
92,0.5,timed-search,0.1,50,7,13,30,1,1,1,random,5,6,Randomly placed,0.9749999999999825,1999,0,5,10,2000,true,4.5,0,395,10,1,5,4,10,1,5,4,4.523124999999969,537,1,1.6,3,3,4,0,NA,2.21086085394502,0,0,
98,0.5,timed-search,0.1,50,4,10,36,1,1,1,random,5,6,Randomly placed,1.0549999999999826,1999,0,5,10,2000,true,4.5,0,410,8,1,2,5,8,1,2,5,4.506249999999979,534,1,1.5,3,3,2,0,NA,1.7753120665742106,0,0,
101,0.5,timed-search,0.1,50,5,5,40,1,1,1,random,5,6,Randomly placed,1.0549999999999822,1999,0,5,10,2000,true,4.5,0,431,7,0,2,5,7,0,2,5,4.502499999999979,533,1,1.1428571428571428,3,3,1,0,NA,1.5546918378678585,0,0,
104,0.5,timed-search,0.1,50,9,8,33,1,1,1,random,5,6,Randomly placed,0.9749999999999814,1999,0,5,10,2000,true,4.5,0,423,6,3,0,3,6,3,0,3,4.5206249999999635,535,1,1.5,1,0,5,0,NA,1.327250103691425,0,0,
100,0.5,timed-search,0.1,50,6,9,35,1,1,1,random,5,6,Randomly placed,1.0149999999999813,1999,0,5,10,2000,true,4.5,0,387,16,3,1,12,16,3,1,12,4.511874999999983,535,1,1.375,5,6,5,0,NA,3.5461975342845404,0,0,
105,0.5,timed-search,0.1,50,9,3,38,1,1,1,random,5,6,Randomly placed,0.9749999999999815,1999,0,5,10,2000,true,4.5,0,397,10,3,1,6,10,3,1,6,4.50812499999998,536,1,1.7,1,2,7,0,NA,2.2182171079994553,0,0,
102,0.5,timed-search,0.1,50,2,8,40,1,1,1,random,5,6,Randomly placed,1.0149999999999815,1999,0,5,10,2000,true,4.5,0,430,13,1,4,8,13,1,4,8,4.502499999999963,532,1,1.2307692307692308,6,1,6,0,NA,2.8872848417546044,0,0,
76,0.5,timed-search,0.1,50,4,11,35,1,1,1,random,5,6,Randomly placed,0.9749999999999849,1999,0,5,10,2000,true,4.5,0,447,8,1,2,5,8,1,2,5,4.501249999999975,532,1,1.125,1,4,3,0,NA,1.7772840877534117,0,0,
108,0.5,timed-search,0.1,50,10,5,35,1,1,1,random,5,6,Randomly placed,0.9749999999999851,1999,0,5,10,2000,true,4.5,0,433,5,1,1,3,5,1,1,3,4.5018749999999805,533,1,1.2,1,3,1,0,NA,1.1106483409690455,0,0,
107,0.5,timed-search,0.1,50,7,5,38,1,1,1,random,5,6,Randomly placed,0.974999999999982,1999,0,5,10,2000,true,4.5,0,430,7,1,0,6,7,1,0,6,4.501874999999992,534,1,1.2857142857142858,1,1,5,0,NA,1.5549076773566597,0,0,
