Rep,Quadrat Edge Length,Sampling Method,True Mussel Density,Total Mussels,Total Rare Mussels,Total Medium Mussels,Total Common Mussels,Detectability of Rare Mussels,Detectability of Medium-Rare Mussels,Detectability of Common Mussels,Spatial Distribution,Number of clumps,Poisson mean,Matern Clump Placement,Variance to Mean Ratio,SRS Num Quadrats,Number Transects,Number Quadrats Per Transect,ACS Num Quadrats,ACS Max Clusters,Timed Search variable Search mode,Timed Search max PH,Timed Search detect reduction,Total Quadrats Sampled,Total Mussels in Quadrats,Rare Mussels in Quadrats,Medium Rare Mussels in Quadrats,Common Mussels in Quadrats,Total Mussels Detected,Rare Mussels Detected,Medium Mussels Detected,Common Mussels Detected,Person Hours Searched,Sum of Quadrats per Surveyor,Mussels detected by Surveyor 1,Mussels detected by Surveyor 2,Mussels detected by Surveyor 3,Estimated Density,Sample CV,Mussels Per Person Hour,HH metric,HH Variance,
9,0.5,transect,0.01,5,0,0,5,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000188,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
12,0.5,transect,0.01,5,0,0,5,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000466,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
23,0.5,transect,0.01,5,0,0,5,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000422,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
29,0.5,transect,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000376,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
3,0.5,transect,0.01,5,1,1,3,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000136,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
20,0.5,transect,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000441,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
27,0.5,transect,0.01,5,1,1,3,1,1,1,Clumped-Matern,3,0,One shore only,0.997500000000066,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
19,0.5,transect,0.01,5,0,0,5,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000406,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
22,0.5,transect,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000317,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
25,0.5,transect,0.01,5,0,0,5,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000378,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
24,0.5,transect,0.01,5,1,1,3,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000454,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
21,0.5,transect,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000267,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
26,0.5,transect,0.01,5,0,0,5,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000441,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
31,0.5,transect,0.01,5,1,0,4,1,1,1,Clumped-Matern,3,0,One shore only,0.997500000000052,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
32,0.5,transect,0.01,5,0,2,3,1,1,1,Clumped-Matern,3,0,One shore only,0.997500000000045,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
30,0.5,transect,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000459,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
33,0.5,transect,0.01,5,1,2,2,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000485,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
36,0.5,transect,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000644,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
28,0.5,transect,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000435,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
42,0.5,transect,0.01,5,0,0,5,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000743,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
40,0.5,transect,0.01,5,0,0,5,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000537,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
38,0.5,transect,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore only,0.997500000000081,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
37,0.5,transect,0.01,5,0,2,3,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000206,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
39,0.5,transect,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000243,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
35,0.5,transect,0.01,5,1,1,3,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000195,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
44,0.5,transect,0.01,5,0,0,5,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000394,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
43,0.5,transect,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000414,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
41,0.5,transect,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000449,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
45,0.5,transect,0.01,5,0,3,2,1,1,1,Clumped-Matern,3,0,One shore only,0.997500000000027,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
34,0.5,transect,0.01,5,0,2,3,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000691,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
52,0.5,transect,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000216,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
46,0.5,transect,0.01,5,1,0,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000235,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
55,0.5,transect,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000159,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
58,0.5,transect,0.01,5,1,1,3,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000493,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
48,0.5,transect,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000336,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
47,0.5,transect,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000619,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
54,0.5,transect,0.01,5,0,4,1,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000567,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
56,0.5,transect,0.01,5,1,1,3,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000579,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
61,0.5,transect,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000188,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
53,0.5,transect,0.01,5,1,1,3,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000207,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
59,0.5,transect,0.01,5,0,0,5,1,1,1,Clumped-Matern,3,0,One shore only,0.997500000000032,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
51,0.5,transect,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000126,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
64,0.5,transect,0.01,5,0,0,5,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000133,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
63,0.5,transect,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000397,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
49,0.5,transect,0.01,5,0,2,3,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000568,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
60,0.5,transect,0.01,5,0,0,5,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000358,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
66,0.5,transect,0.01,5,1,1,3,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000653,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
69,0.5,transect,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000523,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
68,0.5,transect,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000301,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
62,0.5,transect,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000506,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
50,0.5,transect,0.01,5,1,0,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000409,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
67,0.5,transect,0.01,5,0,2,3,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000218,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
57,0.5,transect,0.01,5,0,0,5,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000237,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
65,0.5,transect,0.01,5,0,0,5,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000317,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
74,0.5,transect,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000636,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
71,0.5,transect,0.01,5,1,0,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000711,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
70,0.5,transect,0.01,5,1,1,3,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000449,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
77,0.5,transect,0.01,5,0,0,5,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000537,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
76,0.5,transect,0.01,5,0,0,5,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000283,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
79,0.5,transect,0.01,5,0,0,5,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000565,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
81,0.5,transect,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000518,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
88,0.5,transect,0.01,5,0,0,5,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000518,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
72,0.5,transect,0.01,5,0,2,3,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000364,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
87,0.5,transect,0.01,5,1,0,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000456,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
73,0.5,transect,0.01,5,1,0,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000213,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
80,0.5,transect,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000604,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
86,0.5,transect,0.01,5,2,1,2,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000684,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
75,0.5,transect,0.01,5,0,0,5,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000607,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
78,0.5,transect,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000391,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
91,0.5,transect,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000515,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
92,0.5,transect,0.01,5,1,1,3,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000631,0,5,3,0,0,true,0,0,15,1,1,0,0,1,1,0,0,0.125,0,0,0,0,0.26666666666666666,3.8729833462074175,0,0,0,
83,0.5,transect,0.01,5,0,0,5,1,1,1,Clumped-Matern,3,0,One shore only,0.997500000000011,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
82,0.5,transect,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000128,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
84,0.5,transect,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000499,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
85,0.5,transect,0.01,5,0,2,3,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000395,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
90,0.5,transect,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000358,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
102,0.5,transect,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore; one middle,0.9975000000000225,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
89,0.5,transect,0.01,5,0,2,3,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000558,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
93,0.5,transect,0.01,5,1,0,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000438,0,5,3,0,0,true,0,0,15,1,1,0,0,1,1,0,0,0.125,0,0,0,0,0.26666666666666666,3.8729833462074175,0,0,0,
97,0.5,transect,0.01,5,0,0,5,1,1,1,Clumped-Matern,3,0,One shore only,0.997500000000035,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
95,0.5,transect,0.01,5,1,1,3,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000144,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
96,0.5,transect,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000441,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
101,0.5,transect,0.01,5,0,0,5,1,1,1,Clumped-Matern,3,0,One shore; one middle,0.9975000000000445,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
108,0.5,transect,0.01,5,0,2,3,1,1,1,Clumped-Matern,3,0,One shore; one middle,0.9975000000000623,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
94,0.5,transect,0.01,5,0,0,5,1,1,1,Clumped-Matern,3,0,One shore only,0.997500000000023,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
110,0.5,transect,0.01,5,0,0,5,1,1,1,Clumped-Matern,3,0,One shore; one middle,0.9975000000000552,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
104,0.5,transect,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore; one middle,0.9975000000000619,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
105,0.5,transect,0.01,5,1,1,3,1,1,1,Clumped-Matern,3,0,One shore; one middle,0.997500000000015,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
106,0.5,transect,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore; one middle,0.9975000000000157,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
100,0.5,transect,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore only,0.997500000000036,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
107,0.5,transect,0.01,5,1,0,4,1,1,1,Clumped-Matern,3,0,One shore; one middle,0.9975000000000611,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
109,0.5,transect,0.01,5,0,0,5,1,1,1,Clumped-Matern,3,0,One shore; one middle,0.9975000000000381,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
98,0.5,transect,0.01,5,2,1,2,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000187,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
111,0.5,transect,0.01,5,2,1,2,1,1,1,Clumped-Matern,3,0,One shore; one middle,0.9975000000000457,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
112,0.5,transect,0.01,5,0,0,5,1,1,1,Clumped-Matern,3,0,One shore; one middle,0.9975000000000265,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
113,0.5,transect,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore; one middle,0.99750000000006,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
115,0.5,transect,0.01,5,0,0,5,1,1,1,Clumped-Matern,3,0,One shore; one middle,0.9975000000000367,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
99,0.5,transect,0.01,5,0,0,5,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000469,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
103,0.5,transect,0.01,5,1,0,4,1,1,1,Clumped-Matern,3,0,One shore; one middle,0.9975000000000508,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
117,0.5,transect,0.01,5,0,0,5,1,1,1,Clumped-Matern,3,0,One shore; one middle,0.9975000000000138,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
116,0.5,transect,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore; one middle,0.9975000000000511,0,5,3,0,0,true,0,0,15,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,NA,0,0,0,
