Rep,Quadrat Edge Length,Sampling Method,True Mussel Density,Total Mussels,Total Rare Mussels,Total Medium Mussels,Total Common Mussels,Detectability of Rare Mussels,Detectability of Medium-Rare Mussels,Detectability of Common Mussels,Spatial Distribution,Number of clumps,Poisson mean,Matern Clump Placement,Variance to Mean Ratio,SRS Num Quadrats,Number Transects,Number Quadrats Per Transect,ACS Num Quadrats,ACS Max Clusters,Timed Search variable Search mode,Timed Search max PH,Timed Search detect reduction,Total Quadrats Sampled,Total Mussels in Quadrats,Rare Mussels in Quadrats,Medium Rare Mussels in Quadrats,Common Mussels in Quadrats,Total Mussels Detected,Rare Mussels Detected,Medium Mussels Detected,Common Mussels Detected,Person Hours Searched,Sum of Quadrats per Surveyor,Mussels detected by Surveyor 1,Mussels detected by Surveyor 2,Mussels detected by Surveyor 3,Estimated Density,Sample CV,Mussels Per Person Hour,HH metric,HH Variance,
6,0.5,timed-search,0.01,5,0,1,4,1,1,1,random,0,0,Randomly placed,0.9975000000000203,0,0,3,3,50,true,1,0,111,1,0,1,0,1,0,1,0,1.001250000000001,116,1,0,0,0,NA,0.9987515605493122,0,0,
14,0.5,timed-search,0.01,5,0,2,3,1,1,1,random,0,0,Randomly placed,0.997500000000045,0,0,3,3,50,true,1,0,112,0,0,0,0,0,0,0,0,1.0037500000000015,116,0,0,0,0,NA,0,0,0,
9,0.5,timed-search,0.01,5,2,2,1,1,1,1,random,0,0,Randomly placed,0.9975000000000364,0,0,3,3,50,true,1,0,99,1,1,0,0,1,1,0,0,1.0006250000000025,115,0,1,0,0,NA,0.9993753903810093,0,0,
4,0.5,timed-search,0.01,5,1,1,3,1,1,1,random,0,0,Randomly placed,0.997500000000032,0,0,3,3,50,true,1,0,109,1,0,0,1,1,0,0,1,1.0131250000000025,117,1,0,0,0,NA,0.9870450339296706,0,0,
11,0.5,timed-search,0.01,5,0,1,4,1,1,1,random,0,0,Randomly placed,0.9975000000000434,0,0,3,3,50,true,1,0,111,1,0,0,1,1,0,0,1,1.0131250000000018,117,0,0,1,0,NA,0.9870450339296712,0,0,
17,0.5,timed-search,0.01,5,2,1,2,1,1,1,random,0,0,Randomly placed,0.9975000000000298,0,0,3,3,50,true,1,0,113,0,0,0,0,0,0,0,0,1.0025000000000013,116,0,0,0,0,NA,0,0,0,
7,0.5,timed-search,0.01,5,0,1,4,1,1,1,random,0,0,Randomly placed,0.9975000000000338,0,0,3,3,50,true,1,0,110,1,0,0,1,1,0,0,1,1.0131250000000025,117,0,1,0,0,NA,0.9870450339296706,0,0,
19,0.5,timed-search,0.01,5,0,1,4,1,1,1,random,0,0,Randomly placed,0.9975000000000687,0,0,3,3,50,true,1,0,107,0,0,0,0,0,0,0,0,1.0037500000000015,116,0,0,0,0,NA,0,0,0,
21,0.5,timed-search,0.01,5,1,1,3,1,1,1,random,0,0,Randomly placed,0.9975000000000542,0,0,3,3,50,true,1,0,110,0,0,0,0,0,0,0,0,1.0212500000000015,118,0,0,0,0,NA,0,0,0,
18,0.5,timed-search,0.01,5,1,1,3,1,1,1,random,0,0,Randomly placed,0.9975000000000511,0,0,3,3,50,true,1,0,104,0,0,0,0,0,0,0,0,1.0037500000000015,116,0,0,0,0,NA,0,0,0,
27,0.5,timed-search,0.01,5,1,1,3,1,1,1,random,0,0,Randomly placed,0.9975000000000613,0,0,3,3,50,true,1,0,107,0,0,0,0,0,0,0,0,1.0131250000000018,117,0,0,0,0,NA,0,0,0,
20,0.5,timed-search,0.01,5,2,0,3,1,1,1,random,0,0,Randomly placed,0.9975000000000259,0,0,3,3,50,true,1,0,112,0,0,0,0,0,0,0,0,1.002500000000001,116,0,0,0,0,NA,0,0,0,
33,0.5,timed-search,0.01,5,0,0,5,1,1,1,random,0,0,Randomly placed,0.9975000000000469,0,0,3,3,50,true,1,0,103,0,0,0,0,0,0,0,0,1.0037500000000013,116,0,0,0,0,NA,0,0,0,
24,0.5,timed-search,0.01,5,1,0,4,1,1,1,random,0,0,Randomly placed,0.9975000000000508,0,0,3,3,50,true,1,0,110,0,0,0,0,0,0,0,0,1.0037500000000015,116,0,0,0,0,NA,0,0,0,
25,0.5,timed-search,0.01,5,0,0,5,1,1,1,random,0,0,Randomly placed,0.9975000000000159,0,0,3,3,50,true,1,0,105,1,0,0,1,1,0,0,1,1.005000000000002,116,0,0,1,0,NA,0.9950248756218887,0,0,
30,0.5,timed-search,0.01,5,0,1,4,1,1,1,random,0,0,Randomly placed,0.9975000000000536,0,0,3,3,50,true,1,0,109,1,0,0,1,1,0,0,1,1.001875000000003,115,1,0,0,0,NA,0.9981285090455366,0,0,
23,0.5,timed-search,0.01,5,0,1,4,1,1,1,random,0,0,Randomly placed,0.9975000000000492,0,0,3,3,50,true,1,0,106,0,0,0,0,0,0,0,0,1.0212500000000015,118,0,0,0,0,NA,0,0,0,
26,0.5,timed-search,0.01,5,1,0,4,1,1,1,random,0,0,Randomly placed,1.3975000000000481,0,0,3,3,50,true,1,0,112,0,0,0,0,0,0,0,0,1.0125000000000015,117,0,0,0,0,NA,0,0,0,
29,0.5,timed-search,0.01,5,0,0,5,1,1,1,random,0,0,Randomly placed,0.9975000000000314,0,0,3,3,50,true,1,0,104,0,0,0,0,0,0,0,0,1.002500000000001,116,0,0,0,0,NA,0,0,0,
28,0.5,timed-search,0.01,5,1,0,4,1,1,1,random,0,0,Randomly placed,0.9975000000000592,0,0,3,3,50,true,1,0,106,0,0,0,0,0,0,0,0,1.0212500000000018,118,0,0,0,0,NA,0,0,0,
22,0.5,timed-search,0.01,5,1,0,4,1,1,1,random,0,0,Randomly placed,0.9975000000000493,0,0,3,3,50,true,1,0,110,0,0,0,0,0,0,0,0,1.0043750000000018,116,0,0,0,0,NA,0,0,0,
31,0.5,timed-search,0.01,5,0,2,3,1,1,1,random,0,0,Randomly placed,0.997500000000049,0,0,3,3,50,true,1,0,106,1,0,0,1,1,0,0,1,1.0212500000000022,118,0,0,1,0,NA,0.9791921664626662,0,0,
32,0.5,timed-search,0.01,5,1,0,4,1,1,1,random,0,0,Randomly placed,0.997500000000056,0,0,3,3,50,true,1,0,99,1,0,0,1,1,0,0,1,1.0018750000000027,115,0,0,1,0,NA,0.9981285090455368,0,0,
37,0.5,timed-search,0.01,5,0,1,4,1,1,1,random,0,0,Randomly placed,0.9975000000000223,0,0,3,3,50,true,1,0,113,0,0,0,0,0,0,0,0,1.0037500000000015,116,0,0,0,0,NA,0,0,0,
35,0.5,timed-search,0.01,5,0,1,4,1,1,1,random,0,0,Randomly placed,0.9975000000000457,0,0,3,3,50,true,1,0,110,0,0,0,0,0,0,0,0,1.0125000000000015,117,0,0,0,0,NA,0,0,0,
36,0.5,timed-search,0.01,5,1,0,4,1,1,1,random,0,0,Randomly placed,0.9975000000000163,0,0,3,3,50,true,1,0,101,1,0,0,1,1,0,0,1,1.0012500000000024,115,1,0,0,0,NA,0.9987515605493109,0,0,
34,0.5,timed-search,0.01,5,1,0,4,1,1,1,random,0,0,Randomly placed,0.9975000000000175,0,0,3,3,50,true,1,0,109,0,0,0,0,0,0,0,0,1.002500000000001,116,0,0,0,0,NA,0,0,0,
39,0.5,timed-search,0.01,5,1,0,4,1,1,1,random,0,0,Randomly placed,0.9975000000000295,0,0,3,3,50,true,1,0,105,0,0,0,0,0,0,0,0,1.0125000000000017,117,0,0,0,0,NA,0,0,0,
38,0.5,timed-search,0.01,5,2,0,3,1,1,1,random,0,0,Randomly placed,0.997500000000048,0,0,3,3,50,true,1,0,110,0,0,0,0,0,0,0,0,1.002500000000001,116,0,0,0,0,NA,0,0,0,
40,0.5,timed-search,0.01,5,0,1,4,1,1,1,random,0,0,Randomly placed,0.9975000000000496,0,0,3,3,50,true,1,0,109,0,0,0,0,0,0,0,0,1.0125000000000015,117,0,0,0,0,NA,0,0,0,
41,0.5,timed-search,0.01,5,0,1,4,1,1,1,random,0,0,Randomly placed,0.9975000000000209,0,0,3,3,50,true,1,0,106,0,0,0,0,0,0,0,0,1.0212500000000015,118,0,0,0,0,NA,0,0,0,
42,0.5,timed-search,0.01,5,0,1,4,1,1,1,random,0,0,Randomly placed,0.9975000000000386,0,0,3,3,50,true,1,0,103,2,0,0,2,2,0,0,2,1.001875000000003,115,1,1,0,0,NA,1.9962570180910733,0,0,
47,0.5,timed-search,0.01,5,2,0,3,1,1,1,random,0,0,Randomly placed,0.9975000000000487,0,0,3,3,50,true,1,0,113,2,2,0,0,2,2,0,0,1.006250000000002,116,1,0,1,0,NA,1.9875776397515488,0,0,
45,0.5,timed-search,0.01,5,0,1,4,1,1,1,random,0,0,Randomly placed,0.9975000000000397,0,0,3,3,50,true,1,0,102,0,0,0,0,0,0,0,0,1.002500000000001,116,0,0,0,0,NA,0,0,0,
44,0.5,timed-search,0.01,5,0,3,2,1,1,1,random,0,0,Randomly placed,0.9975000000000367,0,0,3,3,50,true,1,0,109,0,0,0,0,0,0,0,0,1.0212500000000018,118,0,0,0,0,NA,0,0,0,
43,0.5,timed-search,0.01,5,0,0,5,1,1,1,random,0,0,Randomly placed,0.997500000000037,0,0,3,3,50,true,1,0,110,0,0,0,0,0,0,0,0,1.0125000000000015,117,0,0,0,0,NA,0,0,0,
48,0.5,timed-search,0.01,5,1,2,2,1,1,1,random,0,0,Randomly placed,0.9975000000000378,0,0,3,3,50,true,1,0,112,0,0,0,0,0,0,0,0,1.0212500000000018,118,0,0,0,0,NA,0,0,0,
52,0.5,timed-search,0.01,5,1,1,3,1,1,1,random,0,0,Randomly placed,0.9975000000000466,0,0,3,3,50,true,1,0,111,0,0,0,0,0,0,0,0,1.0125000000000017,117,0,0,0,0,NA,0,0,0,
53,0.5,timed-search,0.01,5,2,1,2,1,1,1,random,0,0,Randomly placed,0.9975000000000576,0,0,3,3,50,true,1,0,103,1,1,0,0,1,1,0,0,1.0025000000000015,115,1,0,0,0,NA,0.9975062344139636,0,0,
55,0.5,timed-search,0.01,5,1,1,3,1,1,1,random,0,0,Randomly placed,0.9975000000000508,0,0,3,3,50,true,1,0,109,0,0,0,0,0,0,0,0,1.0212500000000018,118,0,0,0,0,NA,0,0,0,
57,0.5,timed-search,0.01,5,0,1,4,1,1,1,random,0,0,Randomly placed,0.9975000000000459,0,0,3,3,50,true,1,0,112,0,0,0,0,0,0,0,0,1.0037500000000015,116,0,0,0,0,NA,0,0,0,
50,0.5,timed-search,0.01,5,0,1,4,1,1,1,random,0,0,Randomly placed,0.9975000000000662,0,0,3,3,50,true,1,0,112,0,0,0,0,0,0,0,0,1.0212500000000015,118,0,0,0,0,NA,0,0,0,
46,0.5,timed-search,0.01,5,0,4,1,1,1,1,random,0,0,Randomly placed,0.9975000000000492,0,0,3,3,50,true,1,0,109,1,0,1,0,1,0,1,0,1.0212500000000018,118,1,0,0,0,NA,0.9791921664626666,0,0,
51,0.5,timed-search,0.01,5,1,0,4,1,1,1,random,0,0,Randomly placed,0.9975000000000289,0,0,3,3,50,true,1,0,109,0,0,0,0,0,0,0,0,1.0125000000000017,117,0,0,0,0,NA,0,0,0,
58,0.5,timed-search,0.01,5,0,1,4,1,1,1,random,0,0,Randomly placed,0.9975000000000357,0,0,3,3,50,true,1,0,107,0,0,0,0,0,0,0,0,1.0212500000000018,118,0,0,0,0,NA,0,0,0,
54,0.5,timed-search,0.01,5,0,0,5,1,1,1,random,0,0,Randomly placed,0.9975000000000207,0,0,3,3,50,true,1,0,108,1,0,0,1,1,0,0,1,1.0125000000000015,117,0,0,1,0,NA,0.9876543209876528,0,0,
56,0.5,timed-search,0.01,5,0,1,4,1,1,1,random,0,0,Randomly placed,0.9975000000000274,0,0,3,3,50,true,1,0,112,0,0,0,0,0,0,0,0,1.0125000000000015,117,0,0,0,0,NA,0,0,0,
49,0.5,timed-search,0.01,5,1,2,2,1,1,1,random,0,0,Randomly placed,0.997500000000041,0,0,3,3,50,true,1,0,111,1,0,1,0,1,0,1,0,1.0162500000000005,118,1,0,0,0,NA,0.9840098400984004,0,0,
65,0.5,timed-search,0.01,5,1,1,3,1,1,1,random,0,0,Randomly placed,0.9975000000000332,0,0,3,3,50,true,1,0,108,0,0,0,0,0,0,0,0,1.0037500000000017,116,0,0,0,0,NA,0,0,0,
66,0.5,timed-search,0.01,5,0,0,5,1,1,1,random,0,0,Randomly placed,0.9975000000000533,0,0,3,3,50,true,1,0,108,0,0,0,0,0,0,0,0,1.0037500000000015,116,0,0,0,0,NA,0,0,0,
59,0.5,timed-search,0.01,5,0,3,2,1,1,1,random,0,0,Randomly placed,0.9975000000000545,0,0,3,3,50,true,1,0,115,0,0,0,0,0,0,0,0,1.0125000000000017,117,0,0,0,0,NA,0,0,0,
63,0.5,timed-search,0.01,5,1,1,3,1,1,1,random,0,0,Randomly placed,0.9975000000000334,0,0,3,3,50,true,1,0,113,0,0,0,0,0,0,0,0,1.0125000000000015,117,0,0,0,0,NA,0,0,0,
61,0.5,timed-search,0.01,5,0,0,5,1,1,1,random,0,0,Randomly placed,0.9975000000000194,0,0,3,3,50,true,1,0,107,0,0,0,0,0,0,0,0,1.0043750000000016,116,0,0,0,0,NA,0,0,0,
70,0.5,timed-search,0.01,5,1,2,2,1,1,1,random,0,0,Randomly placed,0.9975000000000173,0,0,3,3,50,true,1,0,111,0,0,0,0,0,0,0,0,1.0212500000000018,118,0,0,0,0,NA,0,0,0,
67,0.5,timed-search,0.01,5,0,1,4,1,1,1,random,0,0,Randomly placed,0.9975000000000441,0,0,3,3,50,true,1,0,107,0,0,0,0,0,0,0,0,1.0000000000000024,115,0,0,0,0,NA,0,0,0,
60,0.5,timed-search,0.01,5,0,1,4,1,1,1,random,0,0,Randomly placed,0.9975000000000414,0,0,3,3,50,true,1,0,113,0,0,0,0,0,0,0,0,1.0025000000000013,116,0,0,0,0,NA,0,0,0,
68,0.5,timed-search,0.01,5,0,2,3,1,1,1,random,0,0,Randomly placed,0.997500000000041,0,0,3,3,50,true,1,0,110,0,0,0,0,0,0,0,0,1.0125000000000017,117,0,0,0,0,NA,0,0,0,
64,0.5,timed-search,0.01,5,1,0,4,1,1,1,random,0,0,Randomly placed,0.9975000000000724,0,0,3,3,50,true,1,0,107,0,0,0,0,0,0,0,0,1.0037500000000015,116,0,0,0,0,NA,0,0,0,
73,0.5,timed-search,0.01,5,0,0,5,1,1,1,random,0,0,Randomly placed,0.9975000000000397,0,0,3,3,50,true,1,0,114,1,0,0,1,1,0,0,1,1.0212500000000018,118,0,0,1,0,NA,0.9791921664626666,0,0,
72,0.5,timed-search,0.01,5,1,2,2,1,1,1,random,0,0,Randomly placed,0.9975000000000431,0,0,3,3,50,true,1,0,107,0,0,0,0,0,0,0,0,1.0037500000000015,116,0,0,0,0,NA,0,0,0,
62,0.5,timed-search,0.01,5,0,1,4,1,1,1,random,0,0,Randomly placed,0.9975000000000508,0,0,3,3,50,true,1,0,108,0,0,0,0,0,0,0,0,1.0043750000000018,116,0,0,0,0,NA,0,0,0,
75,0.5,timed-search,0.01,5,1,2,2,1,1,1,random,0,0,Randomly placed,1.397500000000024,0,0,3,3,50,true,1,0,110,0,0,0,0,0,0,0,0,1.002500000000001,116,0,0,0,0,NA,0,0,0,
69,0.5,timed-search,0.01,5,0,2,3,1,1,1,random,0,0,Randomly placed,0.9975000000000626,0,0,3,3,50,true,1,0,108,0,0,0,0,0,0,0,0,1.0125000000000017,117,0,0,0,0,NA,0,0,0,
76,0.5,timed-search,0.01,5,0,0,5,1,1,1,random,0,0,Randomly placed,0.9975000000000199,0,0,3,3,50,true,1,0,102,0,0,0,0,0,0,0,0,1.0043750000000018,116,0,0,0,0,NA,0,0,0,
71,0.5,timed-search,0.01,5,0,2,3,1,1,1,random,0,0,Randomly placed,0.9975000000000152,0,0,3,3,50,true,1,0,107,1,0,0,1,1,0,0,1,1.009375000000001,117,1,0,0,0,NA,0.9907120743034046,0,0,
74,0.5,timed-search,0.01,5,1,0,4,1,1,1,random,0,0,Randomly placed,0.9975000000000542,0,0,3,3,50,true,1,0,108,0,0,0,0,0,0,0,0,1.0212500000000013,118,0,0,0,0,NA,0,0,0,
81,0.5,timed-search,0.01,5,0,2,3,1,1,1,random,0,0,Randomly placed,0.9975000000000657,0,0,3,3,50,true,1,0,108,1,0,1,0,1,0,1,0,1.001875000000003,115,0,0,1,0,NA,0.9981285090455366,0,0,
80,0.5,timed-search,0.01,5,0,0,5,1,1,1,random,0,0,Randomly placed,0.9975000000000364,0,0,3,3,50,true,1,0,112,0,0,0,0,0,0,0,0,1.0212500000000015,118,0,0,0,0,NA,0,0,0,
85,0.5,timed-search,0.01,5,1,0,4,1,1,1,random,0,0,Randomly placed,0.9975000000000128,0,0,3,3,50,true,1,0,104,0,0,0,0,0,0,0,0,1.0025000000000013,116,0,0,0,0,NA,0,0,0,
78,0.5,timed-search,0.01,5,1,2,2,1,1,1,random,0,0,Randomly placed,0.9975000000000611,0,0,3,3,50,true,1,0,103,0,0,0,0,0,0,0,0,1.0131250000000016,117,0,0,0,0,NA,0,0,0,
87,0.5,timed-search,0.01,5,3,0,2,1,1,1,random,0,0,Randomly placed,0.9975000000000342,0,0,3,3,50,true,1,0,111,0,0,0,0,0,0,0,0,1.0037500000000015,116,0,0,0,0,NA,0,0,0,
84,0.5,timed-search,0.01,5,0,0,5,1,1,1,random,0,0,Randomly placed,0.99750000000006,0,0,3,3,50,true,1,0,110,0,0,0,0,0,0,0,0,1.0212500000000015,118,0,0,0,0,NA,0,0,0,
86,0.5,timed-search,0.01,5,0,1,4,1,1,1,random,0,0,Randomly placed,0.997500000000058,0,0,3,3,50,true,1,0,106,0,0,0,0,0,0,0,0,1.0125000000000015,117,0,0,0,0,NA,0,0,0,
79,0.5,timed-search,0.01,5,0,1,4,1,1,1,random,0,0,Randomly placed,0.9975000000000386,0,0,3,3,50,true,1,0,111,1,0,0,1,1,0,0,1,1.0212500000000015,118,0,0,1,0,NA,0.9791921664626668,0,0,
77,0.5,timed-search,0.01,5,0,2,3,1,1,1,random,0,0,Randomly placed,0.997500000000054,0,0,3,3,50,true,1,0,108,1,0,1,0,1,0,1,0,1.0212500000000015,118,0,1,0,0,NA,0.9791921664626668,0,0,
93,0.5,timed-search,0.01,5,0,0,5,1,1,1,random,0,0,Randomly placed,0.997500000000015,0,0,3,3,50,true,1,0,111,0,0,0,0,0,0,0,0,1.002500000000001,116,0,0,0,0,NA,0,0,0,
90,0.5,timed-search,0.01,5,0,0,5,1,1,1,random,0,0,Randomly placed,0.9975000000000274,0,0,3,3,50,true,1,0,112,0,0,0,0,0,0,0,0,1.0212500000000018,118,0,0,0,0,NA,0,0,0,
83,0.5,timed-search,0.01,5,1,0,4,1,1,1,random,0,0,Randomly placed,0.9975000000000223,0,0,3,3,50,true,1,0,100,1,0,0,1,1,0,0,1,1.0025000000000033,115,0,1,0,0,NA,0.9975062344139618,0,0,
88,0.5,timed-search,0.01,5,2,1,2,1,1,1,random,0,0,Randomly placed,0.9975000000000457,0,0,3,3,50,true,1,0,105,1,0,0,1,1,0,0,1,1.0125000000000015,117,0,1,0,0,NA,0.9876543209876528,0,0,
94,0.5,timed-search,0.01,5,1,1,3,1,1,1,random,0,0,Randomly placed,0.9975000000000129,0,0,3,3,50,true,1,0,106,0,0,0,0,0,0,0,0,1.0043750000000018,116,0,0,0,0,NA,0,0,0,
89,0.5,timed-search,0.01,5,0,0,5,1,1,1,random,0,0,Randomly placed,0.9975000000000372,0,0,3,3,50,true,1,0,107,1,0,0,1,1,0,0,1,1.0043750000000016,116,0,0,1,0,NA,0.9956440572495318,0,0,
91,0.5,timed-search,0.01,5,1,0,4,1,1,1,random,0,0,Randomly placed,0.9975000000000129,0,0,3,3,50,true,1,0,110,1,0,0,1,1,0,0,1,1.0075000000000003,117,1,0,0,0,NA,0.9925558312655084,0,0,
96,0.5,timed-search,0.01,5,0,0,5,1,1,1,random,0,0,Randomly placed,0.997500000000029,0,0,3,3,50,true,1,0,109,0,0,0,0,0,0,0,0,1.0043750000000018,116,0,0,0,0,NA,0,0,0,
97,0.5,timed-search,0.01,5,0,0,5,1,1,1,random,0,0,Randomly placed,0.9975000000000142,0,0,3,3,50,true,1,0,111,0,0,0,0,0,0,0,0,1.0037500000000015,116,0,0,0,0,NA,0,0,0,
82,0.5,timed-search,0.01,5,1,0,4,1,1,1,random,0,0,Randomly placed,0.9975000000000138,0,0,3,3,50,true,1,0,106,0,0,0,0,0,0,0,0,1.0037500000000015,116,0,0,0,0,NA,0,0,0,
99,0.5,timed-search,0.01,5,0,0,5,1,1,1,random,0,0,Randomly placed,0.997500000000033,0,0,3,3,50,true,1,0,110,0,0,0,0,0,0,0,0,1.0037500000000015,116,0,0,0,0,NA,0,0,0,
95,0.5,timed-search,0.01,5,1,0,4,1,1,1,random,0,0,Randomly placed,0.9975000000000152,0,0,3,3,50,true,1,0,109,0,0,0,0,0,0,0,0,1.0043750000000016,116,0,0,0,0,NA,0,0,0,
98,0.5,timed-search,0.01,5,1,0,4,1,1,1,random,0,0,Randomly placed,0.9975000000000221,0,0,3,3,50,true,1,0,113,0,0,0,0,0,0,0,0,1.0025000000000013,116,0,0,0,0,NA,0,0,0,
100,0.5,timed-search,0.01,5,0,0,5,1,1,1,random,0,0,Randomly placed,0.997500000000041,0,0,3,3,50,true,1,0,109,0,0,0,0,0,0,0,0,1.0131250000000016,117,0,0,0,0,NA,0,0,0,
104,0.5,timed-search,0.01,5,2,0,3,1,1,1,random,0,0,Randomly placed,0.9975000000000378,0,0,3,3,50,true,2,0,222,1,1,0,0,1,1,0,0,2.015625000000008,236,1,0,0,0,NA,0.49612403100775,0,0,
92,0.5,timed-search,0.01,5,0,4,1,1,1,1,random,0,0,Randomly placed,0.9975000000000721,0,0,3,3,50,true,1,0,112,0,0,0,0,0,0,0,0,1.0025000000000013,116,0,0,0,0,NA,0,0,0,
108,0.5,timed-search,0.01,5,0,2,3,1,1,1,random,0,0,Randomly placed,0.9975000000000322,0,0,3,3,50,true,2,0,211,0,0,0,0,0,0,0,0,2.016250000000008,236,0,0,0,0,NA,0,0,0,
101,0.5,timed-search,0.01,5,0,1,4,1,1,1,random,0,0,Randomly placed,0.9975000000000142,0,0,3,3,50,true,2,0,219,1,0,0,1,1,0,0,1,2.0200000000000067,237,0,1,0,0,NA,0.49504950495049344,0,0,
107,0.5,timed-search,0.01,5,1,0,4,1,1,1,random,0,0,Randomly placed,0.997500000000066,0,0,3,3,50,true,2,0,225,0,0,0,0,0,0,0,0,2.006250000000007,235,0,0,0,0,NA,0,0,0,
110,0.5,timed-search,0.01,5,0,0,5,1,1,1,random,0,0,Randomly placed,0.9975000000000407,0,0,3,3,50,true,2,0,215,1,0,0,1,1,0,0,1,2.0018750000000063,235,1,0,0,0,NA,0.499531689041522,0,0,
105,0.5,timed-search,0.01,5,1,1,3,1,1,1,random,0,0,Randomly placed,0.9975000000000555,0,0,3,3,50,true,2,0,213,1,0,0,1,1,0,0,1,2.0100000000000064,236,1,0,0,0,NA,0.4975124378109437,0,0,
109,0.5,timed-search,0.01,5,0,0,5,1,1,1,random,0,0,Randomly placed,0.9975000000000317,0,0,3,3,50,true,2,0,212,0,0,0,0,0,0,0,0,2.016250000000008,236,0,0,0,0,NA,0,0,0,
102,0.5,timed-search,0.01,5,1,1,3,1,1,1,random,0,0,Randomly placed,0.9975000000000126,0,0,3,3,50,true,2,0,195,1,0,0,1,1,0,0,1,2.0012500000000064,235,0,0,1,0,NA,0.4996876951905043,0,0,
111,0.5,timed-search,0.01,5,2,0,3,1,1,1,random,0,0,Randomly placed,0.9975000000000434,0,0,3,3,50,true,2,0,205,0,0,0,0,0,0,0,0,2.006250000000007,235,0,0,0,0,NA,0,0,0,
115,0.5,timed-search,0.01,5,1,0,4,1,1,1,random,0,0,Randomly placed,0.9975000000000502,0,0,3,3,50,true,2,0,224,0,0,0,0,0,0,0,0,2.016250000000008,236,0,0,0,0,NA,0,0,0,
114,0.5,timed-search,0.01,5,0,1,4,1,1,1,random,0,0,Randomly placed,0.9975000000000688,0,0,3,3,50,true,2,0,193,1,0,0,1,1,0,0,1,2.0062500000000076,235,1,0,0,0,NA,0.4984423676012442,0,0,
106,0.5,timed-search,0.01,5,1,1,3,1,1,1,random,0,0,Randomly placed,0.9975000000000351,0,0,3,3,50,true,2,0,220,0,0,0,0,0,0,0,0,2.006250000000007,235,0,0,0,0,NA,0,0,0,
113,0.5,timed-search,0.01,5,1,0,4,1,1,1,random,0,0,Randomly placed,0.9975000000000782,0,0,3,3,50,true,2,0,208,1,0,0,1,1,0,0,1,2.012500000000005,237,1,0,0,0,NA,0.49689440993788697,0,0,
