Rep,Quadrat Edge Length,Sampling Method,True Mussel Density,Total Mussels,Total Rare Mussels,Total Medium Mussels,Total Common Mussels,Detectability of Rare Mussels,Detectability of Medium-Rare Mussels,Detectability of Common Mussels,Spatial Distribution,Number of clumps,Poisson mean,Matern Clump Placement,Variance to Mean Ratio,SRS Num Quadrats,Number Transects,Number Quadrats Per Transect,ACS Num Quadrats,ACS Max Clusters,Timed Search variable Search mode,Timed Search max PH,Timed Search detect reduction,Total Quadrats Sampled,Total Mussels in Quadrats,Rare Mussels in Quadrats,Medium Rare Mussels in Quadrats,Common Mussels in Quadrats,Total Mussels Detected,Rare Mussels Detected,Medium Mussels Detected,Common Mussels Detected,Person Hours Searched,Sum of Quadrats per Surveyor,Mussels detected by Surveyor 1,Mussels detected by Surveyor 2,Mussels detected by Surveyor 3,Estimated Density,Sample CV,Mussels Per Person Hour,HH metric,HH Variance,
4,0.5,timed-search,7,3500,332,504,2664,1,1,1,Clumped-Poisson,5,3,Randomly placed,8.482571428571429,0,0,3,3,50,true,1,0,103,79,8,13,58,79,8,13,58,1.0087500000000038,115,10,29,40,0,NA,78.31474597273824,0,0,
8,0.5,timed-search,7,3500,343,520,2637,1,1,1,Clumped-Poisson,5,3,Randomly placed,7.340285714285714,0,0,3,3,50,true,2,0,208,313,27,53,233,313,27,53,233,2.023750000000006,238,21,29,263,0,NA,154.6633724521305,0,0,
37,0.5,timed-search,0.01,5,2,0,3,0.7,0.7,0.7,Clumped-Poisson,5,3,Randomly placed,0.9975000000000322,0,0,3,3,50,true,4.5,0,438,1,0,0,1,1,0,0,1,4.501249999999959,528,0,1,0,0,NA,0.22216051096917727,0,0,
35,0.5,timed-search,1,500,37,74,389,0.7,0.7,0.7,Clumped-Poisson,5,3,Randomly placed,2.314,0,0,3,3,50,true,2,0,208,76,7,12,57,60,5,12,43,2.018125000000005,238,22,4,34,0,NA,29.73056673892839,0,0,
23,0.5,timed-search,1,500,40,84,376,1,1,1,Clumped-Poisson,5,3,Randomly placed,2.342,0,0,3,3,50,true,20,0,1062,438,37,73,328,438,37,73,328,20.005000000000127,2392,74,196,168,0,NA,21.89452636840776,0,0,
38,0.5,timed-search,0.1,50,5,6,39,0.7,0.7,0.7,Clumped-Poisson,5,3,Randomly placed,1.1749999999999845,0,0,3,3,50,true,4.5,0,406,14,0,3,11,13,0,3,10,4.521249999999969,536,2,4,7,0,NA,2.8753110312413797,0,0,
22,0.5,timed-search,0.1,50,4,9,37,1,1,1,Clumped-Poisson,5,3,Randomly placed,1.1349999999999827,0,0,3,3,50,true,20,0,1284,35,4,6,25,35,4,6,25,20.01375000000074,2358,17,12,6,0,NA,1.7487977015800988,0,0,
21,0.5,timed-search,0.01,5,0,3,2,1,1,1,Clumped-Poisson,5,3,Randomly placed,0.9975000000000466,0,0,3,3,50,true,20,0,1246,3,0,2,1,3,0,2,1,20.015000000000914,2346,0,3,0,0,NA,0.14988758431175933,0,0,
12,0.5,timed-search,7,3500,351,520,2629,1,1,1,Clumped-Poisson,5,3,Randomly placed,14.838,0,0,3,3,50,true,4.5,0,409,883,96,132,655,883,96,132,655,4.504374999999987,536,246,408,229,0,NA,196.03163590953295,0,0,
32,0.5,timed-search,7,3500,341,549,2610,0.7,0.7,0.7,Clumped-Poisson,5,3,Randomly placed,14.017428571428571,0,0,3,3,50,true,1,0,104,517,51,66,400,365,36,49,280,1.0050000000000014,116,131,104,130,0,NA,363.18407960198954,0,0,
42,0.5,timed-search,0.1,50,8,5,37,0.7,0.7,0.7,Clumped-Poisson,5,3,Randomly placed,1.054999999999982,0,0,3,3,50,true,7,0,571,17,3,2,12,14,2,1,11,7.017499999999954,831,6,6,2,0,NA,1.9950124688279434,0,0,
45,0.5,timed-search,0.01,5,1,1,3,0.7,0.7,0.7,Clumped-Poisson,5,3,Randomly placed,0.9975000000000246,0,0,3,3,50,true,10,0,809,2,1,0,1,2,1,0,1,10.013750000000027,1175,0,2,0,0,NA,0.1997253776057915,0,0,
41,0.5,timed-search,0.01,5,1,0,4,0.7,0.7,0.7,Clumped-Poisson,5,3,Randomly placed,0.997500000000033,0,0,3,3,50,true,7,0,646,2,0,0,2,1,0,0,1,7.003749999999908,821,1,0,0,0,NA,0.14278065322149036,0,0,
39,0.5,timed-search,1,500,63,69,368,0.7,0.7,0.7,Clumped-Poisson,5,3,Randomly placed,1.646,0,0,3,3,50,true,4.5,0,406,162,23,28,111,126,18,22,86,4.503749999999984,537,36,31,59,0,NA,27.976686094920996,0,0,
26,0.5,timed-search,0.1,50,2,4,44,1,1,1,Clumped-Poisson,5,3,Randomly placed,1.0949999999999804,0,0,3,3,50,true,30,0,1366,47,2,4,41,47,2,4,41,30.002500000001604,3536,24,15,8,0,NA,1.5665361219897505,0,0,
36,0.5,timed-search,7,3500,364,531,2605,0.7,0.7,0.7,Clumped-Poisson,5,3,Randomly placed,12.944857142857144,0,0,3,3,50,true,2,0,204,279,37,36,206,200,24,22,154,2.023750000000008,237,86,43,71,0,NA,98.82643607164877,0,0,
43,0.5,timed-search,1,500,62,77,361,0.7,0.7,0.7,Clumped-Poisson,5,3,Randomly placed,1.898,0,0,3,3,50,true,7,0,599,175,19,28,128,142,15,21,106,7.023749999999987,839,77,12,53,0,NA,20.217120484071934,0,0,
46,0.5,timed-search,0.1,50,4,10,36,0.7,0.7,0.7,Clumped-Poisson,5,3,Randomly placed,1.014999999999982,0,0,3,3,50,true,10,0,729,28,3,6,19,24,3,6,15,10.013125000000079,1186,9,2,13,0,NA,2.396854128955727,0,0,
25,0.5,timed-search,0.01,5,0,0,5,1,1,1,Clumped-Poisson,5,3,Randomly placed,1.3975000000000315,0,0,3,3,50,true,30,0,1545,5,0,0,5,5,0,0,5,30.023750000001698,3519,4,1,0,0,NA,0.1665348265956024,0,0,
16,0.5,timed-search,7,3500,348,521,2631,1,1,1,Clumped-Poisson,5,3,Randomly placed,11.288285714285715,0,0,3,3,50,true,7,0,566,1422,130,229,1063,1422,130,229,1063,7.001874999999986,836,165,694,563,0,NA,203.08845844863023,0,0,
20,0.5,timed-search,7,3500,349,485,2666,1,1,1,Clumped-Poisson,5,3,Randomly placed,15.786,0,0,3,3,50,true,10,0,704,564,55,77,432,564,55,77,432,10.01562499999999,1195,118,355,91,0,NA,56.31201248049928,0,0,
27,0.5,timed-search,1,500,53,77,370,1,1,1,Clumped-Poisson,5,3,Randomly placed,2.154,0,0,3,3,50,true,30,0,1421,400,41,58,301,400,41,58,301,30.005625000000624,3578,111,99,190,0,NA,13.330833801995182,0,0,
47,0.5,timed-search,1,500,53,83,364,0.7,0.7,0.7,Clumped-Poisson,5,3,Randomly placed,2.002,0,0,3,3,50,true,10,0,718,279,22,43,214,226,15,33,178,10.01874999999998,1195,48,84,94,0,NA,22.55770430442924,0,0,
57,0.5,timed-search,0.01,5,0,1,4,0.3,0.3,0.3,Clumped-Poisson,5,3,Randomly placed,0.9975000000000419,0,0,3,3,50,true,1,0,111,0,0,0,0,0,0,0,0,1.0212500000000018,118,0,0,0,0,NA,0,0,0,
58,0.5,timed-search,0.1,50,6,7,37,0.3,0.3,0.3,Clumped-Poisson,5,3,Randomly placed,1.0149999999999801,0,0,3,3,50,true,1,0,108,2,1,0,1,1,0,0,1,1.0018750000000027,115,1,0,0,0,NA,0.9981285090455368,0,0,
59,0.5,timed-search,1,500,49,79,372,0.3,0.3,0.3,Clumped-Poisson,5,3,Randomly placed,2.142,0,0,3,3,50,true,1,0,103,18,2,3,13,8,1,0,7,1.0025000000000028,115,2,6,0,0,NA,7.980049875311698,0,0,
61,0.5,timed-search,0.01,5,0,1,4,0.3,0.3,0.3,Clumped-Poisson,5,3,Randomly placed,0.9975000000000497,0,0,3,3,50,true,2,0,217,1,0,0,1,0,0,0,0,2.016250000000008,236,0,0,0,0,NA,0,0,0,
44,0.5,timed-search,7,3500,325,544,2631,0.7,0.7,0.7,Clumped-Poisson,5,3,Randomly placed,10.007142857142856,0,0,3,3,50,true,7,0,586,814,70,125,619,600,50,87,463,7.004374999999984,836,403,73,124,0,NA,85.66074774694407,0,0,
49,0.5,timed-search,0.01,5,1,1,3,0.7,0.7,0.7,Clumped-Poisson,5,3,Randomly placed,0.9975000000000595,0,0,3,3,50,true,20,0,1310,3,1,1,1,3,1,1,1,20.004375000000834,2345,1,0,2,0,NA,0.14996719467615832,0,0,
62,0.5,timed-search,0.1,50,4,8,38,0.3,0.3,0.3,Clumped-Poisson,5,3,Randomly placed,1.1749999999999832,0,0,3,3,50,true,2,0,200,7,0,1,6,1,0,1,0,2.001250000000007,235,1,0,0,0,NA,0.4996876951905042,0,0,
40,0.5,timed-search,7,3500,347,521,2632,0.7,0.7,0.7,Clumped-Poisson,5,3,Randomly placed,11.448285714285715,0,0,3,3,50,true,4.5,0,394,1552,151,227,1174,1181,108,176,897,4.506874999999981,537,819,22,340,0,NA,262.0440992927483,0,0,
53,0.5,timed-search,0.01,5,0,0,5,0.7,0.7,0.7,Clumped-Poisson,5,3,Randomly placed,0.9975000000000576,0,0,3,3,50,true,30,0,1451,4,0,0,4,2,0,0,2,30.016875000001686,3517,1,0,1,0,NA,0.06662918774855436,0,0,
63,0.5,timed-search,1,500,62,77,361,0.3,0.3,0.3,Clumped-Poisson,5,3,Randomly placed,1.794,0,0,3,3,50,true,2,0,195,85,8,8,69,20,3,2,15,2.0218750000000063,238,7,6,7,0,NA,9.891808346213262,0,0,
65,0.5,timed-search,0.01,5,1,0,4,0.3,0.3,0.3,Clumped-Poisson,5,3,Randomly placed,0.9975000000000709,0,0,3,3,50,true,4.5,0,463,1,0,0,1,0,0,0,0,4.508124999999956,528,0,0,0,0,NA,0,0,0,
50,0.5,timed-search,0.1,50,6,12,32,0.7,0.7,0.7,Clumped-Poisson,5,3,Randomly placed,1.054999999999983,0,0,3,3,50,true,20,0,1284,35,4,10,21,25,1,8,16,20.021250000000723,2359,7,15,3,0,NA,1.2486732846350301,0,0,
60,0.5,timed-search,7,3500,343,488,2669,0.3,0.3,0.3,Clumped-Poisson,5,3,Randomly placed,9.204285714285716,0,0,3,3,50,true,1,0,106,231,27,39,165,83,8,12,63,1.0000000000000024,115,8,21,54,0,NA,82.9999999999998,0,0,
70,0.5,timed-search,0.1,50,4,4,42,0.3,0.3,0.3,Clumped-Poisson,5,3,Randomly placed,1.1749999999999816,0,0,3,3,50,true,7,0,560,29,1,3,25,12,0,2,10,7.00374999999993,829,2,4,6,0,NA,1.713367838657879,0,0,
66,0.5,timed-search,0.1,50,3,12,35,0.3,0.3,0.3,Clumped-Poisson,5,3,Randomly placed,1.0549999999999826,0,0,3,3,50,true,4.5,0,391,14,2,3,9,6,0,2,4,4.5243749999999885,536,3,0,3,0,NA,1.3261500207210974,0,0,
67,0.5,timed-search,1,500,42,69,389,0.3,0.3,0.3,Clumped-Poisson,5,3,Randomly placed,1.974,0,0,3,3,50,true,4.5,0,390,102,13,13,76,44,7,4,33,4.504374999999959,534,16,9,19,0,NA,9.768280838074185,0,0,
54,0.5,timed-search,0.1,50,11,6,33,0.7,0.7,0.7,Clumped-Poisson,5,3,Randomly placed,1.174999999999985,0,0,3,3,50,true,30,0,1490,50,11,6,33,49,11,6,32,30.005625000001512,3537,10,24,15,0,NA,1.6330271407443615,0,0,
69,0.5,timed-search,0.01,5,1,1,3,0.3,0.3,0.3,Clumped-Poisson,5,3,Randomly placed,0.9975000000000401,0,0,3,3,50,true,7,0,621,0,0,0,0,0,0,0,0,7.0249999999999,822,0,0,0,0,NA,0,0,0,
73,0.5,timed-search,0.01,5,2,0,3,0.3,0.3,0.3,Clumped-Poisson,5,3,Randomly placed,0.9975000000000243,0,0,3,3,50,true,10,0,808,3,1,0,2,1,0,0,1,10.014999999999999,1174,0,1,0,0,NA,0.0998502246630055,0,0,
71,0.5,timed-search,1,500,39,82,379,0.3,0.3,0.3,Clumped-Poisson,5,3,Randomly placed,2.274,0,0,3,3,50,true,7,0,497,296,20,48,228,151,13,24,114,7.0062499999999925,837,54,56,41,0,NA,21.552185548617327,0,0,
51,0.5,timed-search,1,500,52,74,374,0.7,0.7,0.7,Clumped-Poisson,5,3,Randomly placed,3.014,0,0,3,3,50,true,20,0,1140,410,45,60,305,371,42,54,275,20.00875000000028,2384,150,117,104,0,NA,18.541887924032977,0,0,
68,0.5,timed-search,7,3500,370,532,2598,0.3,0.3,0.3,Clumped-Poisson,5,3,Randomly placed,7.900857142857142,0,0,3,3,50,true,4.5,0,409,951,95,165,691,351,31,51,269,4.523124999999978,537,102,34,215,0,NA,77.60121597347005,0,0,
74,0.5,timed-search,0.1,50,11,7,32,0.3,0.3,0.3,Clumped-Poisson,5,3,Randomly placed,1.1349999999999836,0,0,3,3,50,true,10,0,770,20,2,1,17,12,1,1,10,10.012499999999942,1181,8,3,1,0,NA,1.198501872659183,0,0,
55,0.5,timed-search,1,500,55,64,381,0.7,0.7,0.7,Clumped-Poisson,5,3,Randomly placed,2.61,0,0,3,3,50,true,30,0,1235,476,53,63,360,453,50,55,348,30.009375000000613,3572,113,107,233,0,NA,15.095282724148396,0,0,
64,0.5,timed-search,7,3500,354,484,2662,0.3,0.3,0.3,Clumped-Poisson,5,3,Randomly placed,9.167142857142858,0,0,3,3,50,true,2,0,206,313,35,49,229,95,8,17,70,2.0087500000000023,238,45,43,7,0,NA,47.29309271935278,0,0,
78,0.5,timed-search,0.1,50,5,7,38,0.3,0.3,0.3,Clumped-Poisson,5,3,Randomly placed,1.0549999999999824,0,0,3,3,50,true,20,0,1248,32,3,5,24,23,1,3,19,20.022500000000722,2360,8,12,3,0,NA,1.1487077038331461,0,0,
85,0.5,timed-search,0.01,5,0,3,2,1,1,1,Clumped-Poisson,5,3,Randomly placed,0.9975000000000324,0,0,3,3,50,true,1,0,109,0,0,0,0,0,0,0,0,1.0037500000000015,116,0,0,0,0,NA,0,0,0,
75,0.5,timed-search,1,500,55,80,365,0.3,0.3,0.3,Clumped-Poisson,5,3,Randomly placed,2.294,0,0,3,3,50,true,10,0,646,218,27,39,152,113,13,18,82,10.001874999999977,1194,21,31,61,0,NA,11.297881647191177,0,0,
24,0.5,timed-search,7,3500,336,517,2647,1,1,1,Clumped-Poisson,5,3,Randomly placed,10.834571428571428,0,0,3,3,50,true,20,0,919,3117,293,462,2362,3117,293,462,2362,20.01562500000011,2396,850,938,1329,0,NA,155.7283372365331,0,0,
86,0.5,timed-search,0.1,50,5,7,38,1,1,1,Clumped-Poisson,5,3,Randomly placed,1.214999999999985,0,0,3,3,50,true,1,0,110,3,1,0,2,3,1,0,2,1.0018750000000032,115,2,0,1,0,NA,2.9943855271366093,0,0,
48,0.5,timed-search,7,3500,370,517,2613,0.7,0.7,0.7,Clumped-Poisson,5,3,Randomly placed,7.7134285714285715,0,0,3,3,50,true,10,0,788,1039,106,172,761,795,76,135,584,10.016875000000004,1197,247,170,378,0,NA,79.36606975728455,0,0,
89,0.5,timed-search,0.01,5,0,0,5,1,1,1,Clumped-Poisson,5,3,Randomly placed,0.9975000000000472,0,0,3,3,50,true,2,0,204,0,0,0,0,0,0,0,0,2.016250000000008,236,0,0,0,0,NA,0,0,0,
72,0.5,timed-search,7,3500,363,560,2577,0.3,0.3,0.3,Clumped-Poisson,5,3,Randomly placed,11.987714285714286,0,0,3,3,50,true,7,0,521,734,85,119,530,300,37,43,220,7.000624999999979,836,84,114,102,0,NA,42.853316668154754,0,0,
77,0.5,timed-search,0.01,5,2,0,3,0.3,0.3,0.3,Clumped-Poisson,5,3,Randomly placed,0.9975000000000471,0,0,3,3,50,true,20,0,1326,3,2,0,1,1,1,0,0,20.006250000000893,2343,1,0,0,0,NA,0.04998437988128487,0,0,
90,0.5,timed-search,0.1,50,4,9,37,1,1,1,Clumped-Poisson,5,3,Randomly placed,1.0149999999999855,0,0,3,3,50,true,2,0,206,7,1,3,3,7,1,3,3,2.0081250000000073,236,4,2,1,0,NA,3.4858387799564143,0,0,
81,0.5,timed-search,0.01,5,1,0,4,0.3,0.3,0.3,Clumped-Poisson,5,3,Randomly placed,0.9975000000000724,0,0,3,3,50,true,30,0,1609,4,0,0,4,2,0,0,2,30.005625000001718,3514,1,0,1,0,NA,0.06665416900997348,0,0,
93,0.5,timed-search,0.01,5,0,0,5,1,1,1,Clumped-Poisson,5,3,Randomly placed,0.9975000000000306,0,0,3,3,50,true,4.5,0,425,0,0,0,0,0,0,0,0,4.508124999999955,528,0,0,0,0,NA,0,0,0,
91,0.5,timed-search,1,500,49,68,383,1,1,1,Clumped-Poisson,5,3,Randomly placed,1.894,0,0,3,3,50,true,2,0,204,64,8,11,45,64,8,11,45,2.0181250000000066,237,24,2,38,0,NA,31.712604521523588,0,0,
95,0.5,timed-search,1,500,55,79,366,1,1,1,Clumped-Poisson,5,3,Randomly placed,1.926,0,0,3,3,50,true,4.5,0,393,121,10,15,96,121,10,15,96,4.524999999999969,536,31,58,32,0,NA,26.74033149171289,0,0,
79,0.5,timed-search,1,500,55,55,390,0.3,0.3,0.3,Clumped-Poisson,5,3,Randomly placed,2.238,0,0,3,3,50,true,20,0,962,431,49,52,330,257,28,32,197,20.00750000000024,2389,94,58,105,0,NA,12.845183056353715,0,0,
98,0.5,timed-search,0.1,50,6,8,36,1,1,1,Clumped-Poisson,5,3,Randomly placed,1.3349999999999809,0,0,3,3,50,true,7,0,543,28,4,4,20,28,4,4,20,7.001249999999966,833,7,13,8,0,NA,3.999285841813981,0,0,
97,0.5,timed-search,0.01,5,0,1,4,1,1,1,Clumped-Poisson,5,3,Randomly placed,0.9975000000000404,0,0,3,3,50,true,7,0,650,2,0,1,1,2,0,1,1,7.024999999999905,825,1,0,1,0,NA,0.284697508896801,0,0,
87,0.5,timed-search,1,500,58,89,353,1,1,1,Clumped-Poisson,5,3,Randomly placed,2.798,0,0,3,3,50,true,1,0,106,40,7,8,25,40,7,8,25,1.0093750000000028,116,17,21,2,0,NA,39.62848297213611,0,0,
88,0.5,timed-search,7,3500,372,522,2606,1,1,1,Clumped-Poisson,5,3,Randomly placed,8.164857142857143,0,0,3,3,50,true,1,0,105,324,28,48,248,324,28,48,248,1.0025000000000028,115,76,219,29,0,NA,323.1920199501238,0,0,
94,0.5,timed-search,0.1,50,3,12,35,1,1,1,Clumped-Poisson,5,3,Randomly placed,1.0949999999999813,0,0,3,3,50,true,4.5,0,409,26,2,5,19,26,2,5,19,4.518124999999956,534,8,12,6,0,NA,5.75459952967221,0,0,
102,0.5,timed-search,0.1,50,4,10,36,1,1,1,Clumped-Poisson,5,3,Randomly placed,1.0549999999999848,0,0,3,3,50,true,10,0,742,30,2,7,21,30,2,7,21,10.001249999999999,1183,18,8,4,0,NA,2.999625046869142,0,0,
101,0.5,timed-search,0.01,5,0,0,5,1,1,1,Clumped-Poisson,5,3,Randomly placed,0.9975000000000123,0,0,3,3,50,true,10,0,823,1,0,0,1,1,0,0,1,10.00187500000001,1172,1,0,0,0,NA,0.09998125351496584,0,0,
92,0.5,timed-search,7,3500,373,540,2587,1,1,1,Clumped-Poisson,5,3,Randomly placed,7.935142857142857,0,0,3,3,50,true,2,0,205,621,67,94,460,621,67,94,460,2.0225000000000057,238,433,38,150,0,NA,307.0457354758953,0,0,
99,0.5,timed-search,1,500,50,76,374,1,1,1,Clumped-Poisson,5,3,Randomly placed,2.05,0,0,3,3,50,true,7,0,618,196,23,37,136,196,23,37,136,7.0018749999999566,833,91,51,54,0,NA,27.992502008390783,0,0,
83,0.5,timed-search,1,500,44,73,383,0.3,0.3,0.3,Clumped-Poisson,5,3,Randomly placed,1.894,0,0,3,3,50,true,30,0,1431,453,40,66,347,279,23,40,216,30.01750000000055,3581,112,84,83,0,NA,9.294578162738233,0,0,
82,0.5,timed-search,0.1,50,5,9,36,0.3,0.3,0.3,Clumped-Poisson,5,3,Randomly placed,1.2149999999999843,0,0,3,3,50,true,30,0,1451,43,5,9,29,34,3,8,23,30.00562500000133,3534,7,12,15,0,NA,1.1331208731695637,0,0,
76,0.5,timed-search,7,3500,353,527,2620,0.3,0.3,0.3,Clumped-Poisson,5,3,Randomly placed,9.443714285714284,0,0,3,3,50,true,10,0,732,2211,211,331,1669,965,97,151,717,10.023124999999952,1196,119,460,386,0,NA,96.27735860821895,0,0,
103,0.5,timed-search,1,500,70,60,370,1,1,1,Clumped-Poisson,5,3,Randomly placed,2.498,0,0,3,3,50,true,10,0,724,375,50,42,283,375,50,42,283,10.010624999999978,1195,71,184,120,0,NA,37.46019853905234,0,0,
106,0.5,timed-search,0.1,50,6,6,38,1,1,1,Clumped-Poisson,5,3,Randomly placed,1.2149999999999823,0,0,3,3,50,true,20,0,1042,46,5,6,35,46,5,6,35,20.0131250000007,2367,4,14,28,0,NA,2.298491614877656,0,0,
113,0.5,timed-search,0.01,5,0,0,5,0.7,0.7,0.7,Clumped-Poisson,5,3,Randomly placed,0.9975000000000457,0,0,3,3,50,true,1,0,110,1,0,0,1,1,0,0,1,1.0125000000000017,117,1,0,0,0,NA,0.9876543209876526,0,0,
114,0.5,timed-search,0.1,50,9,7,34,0.7,0.7,0.7,Clumped-Poisson,5,3,Randomly placed,1.0949999999999867,0,0,3,3,50,true,1,0,108,3,0,0,3,1,0,0,1,1.0018750000000027,115,0,0,1,0,NA,0.9981285090455368,0,0,
96,0.5,timed-search,7,3500,339,526,2635,1,1,1,Clumped-Poisson,5,3,Randomly placed,10.947714285714286,0,0,3,3,50,true,4.5,0,356,1062,99,152,811,1062,99,152,811,4.510000000000006,537,339,108,615,0,NA,235.47671840354735,0,0,
115,0.5,timed-search,1,500,51,72,377,0.7,0.7,0.7,Clumped-Poisson,5,3,Randomly placed,2.146,0,0,3,3,50,true,1,0,108,11,3,0,8,8,2,0,6,1.0143750000000018,117,1,7,0,0,NA,7.886629698089942,0,0,
