Rep,Quadrat Edge Length,Sampling Method,True Mussel Density,Total Mussels,Total Rare Mussels,Total Medium Mussels,Total Common Mussels,Detectability of Rare Mussels,Detectability of Medium-Rare Mussels,Detectability of Common Mussels,Spatial Distribution,Number of clumps,Poisson mean,Matern Clump Placement,Variance to Mean Ratio,SRS Num Quadrats,Number Transects,Number Quadrats Per Transect,ACS Num Quadrats,ACS Max Clusters,Timed Search variable Search mode,Timed Search max PH,Timed Search detect reduction,Total Quadrats Sampled,Total Mussels in Quadrats,Rare Mussels in Quadrats,Medium Rare Mussels in Quadrats,Common Mussels in Quadrats,Total Mussels Detected,Rare Mussels Detected,Medium Mussels Detected,Common Mussels Detected,Person Hours Searched,Sum of Quadrats per Surveyor,Mussels detected by Surveyor 1,Mussels detected by Surveyor 2,Mussels detected by Surveyor 3,Estimated Density,Sample CV,Mussels Per Person Hour,HH metric,HH Variance,
88,0.5,timed-search,0.01,5,2,0,3,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000361,0,0,3,3,50,true,1,0,111,0,0,0,0,0,0,0,0,1.002500000000001,116,0,0,0,0,NA,0,0,0,
94,0.5,timed-search,0.01,5,0,0,5,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000286,0,0,3,3,50,true,1,0,108,0,0,0,0,0,0,0,0,1.0037500000000013,116,0,0,0,0,NA,0,0,0,
96,0.5,timed-search,0.01,5,2,0,3,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000461,0,0,3,3,50,true,1,0,100,0,0,0,0,0,0,0,0,1.001875000000003,115,0,0,0,0,NA,0,0,0,
109,0.5,timed-search,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000203,0,0,3,3,50,true,2,0,209,1,0,0,1,1,0,0,1,2.004375000000005,236,1,0,0,0,NA,0.498908637355783,0,0,
101,0.5,timed-search,0.01,5,1,0,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000287,0,0,3,3,50,true,2,0,213,0,0,0,0,0,0,0,0,2.016250000000008,236,0,0,0,0,NA,0,0,0,
105,0.5,timed-search,0.01,5,1,1,3,1,1,1,Clumped-Matern,3,0,One shore only,0.997500000000041,0,0,3,3,50,true,2,0,209,1,1,0,0,1,1,0,0,2.0000000000000044,235,1,0,0,0,NA,0.4999999999999989,0,0,
106,0.5,timed-search,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000546,0,0,3,3,50,true,2,0,209,0,0,0,0,0,0,0,0,2.006250000000007,235,0,0,0,0,NA,0,0,0,
103,0.5,timed-search,0.01,5,2,1,2,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000306,0,0,3,3,50,true,2,0,186,1,1,0,0,1,1,0,0,2.0050000000000074,235,0,0,1,0,NA,0.4987531172069807,0,0,
104,0.5,timed-search,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000643,0,0,3,3,50,true,2,0,217,0,0,0,0,0,0,0,0,2.006250000000007,235,0,0,0,0,NA,0,0,0,
111,0.5,timed-search,0.01,5,0,1,4,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000461,0,0,3,3,50,true,2,0,196,3,0,1,2,3,0,1,2,2.021875000000005,239,0,3,0,0,NA,1.48377125193199,0,0,
107,0.5,timed-search,0.01,5,0,0,5,1,1,1,Clumped-Matern,3,0,One shore only,0.9975000000000324,0,0,3,3,50,true,2,0,213,0,0,0,0,0,0,0,0,2.000000000000006,234,0,0,0,0,NA,0,0,0,
